t,ture_soc,EKF_wucha,UKF_wucha
8007.6,0.54014,0.00065902,-7.3173e-05
8008,0.54003,0.00084025,0.00010797
8008.1,0.54001,0.0008242,9.1916e-05
8008.2,0.53998,0.00079209,5.9812e-05
8008.6,0.53984,0.00065021,-8.2068e-05
8009,0.53973,0.000838,0.00010578
8009.1,0.53971,0.000821,8.8785e-05
8009.2,0.53968,0.00078702,5.4803e-05
8009.7,0.53953,0.00063682,-9.5397e-05
8010,0.53943,0.00083737,0.0001052
8010.1,0.53941,0.00081939,8.7208e-05
8010.2,0.53937,0.00078341,5.1233e-05
8010.7,0.53922,0.00062439,-0.00010779
8011,0.53913,0.00084512,0.00011257
8011.1,0.53911,0.00082607,9.3526e-05
8011.2,0.53907,0.00078799,5.5439e-05
8011.8,0.5389,0.00061961,-0.00011294
8012,0.53883,0.00084182,0.0001093
8012.1,0.53881,0.00082165,8.9142e-05
8012.2,0.53877,0.00078133,4.8816e-05
8012.8,0.53859,0.00060302,-0.00012949
8013,0.53853,0.00085282,0.00011977
8013.1,0.53851,0.00083147,9.8415e-05
8013.2,0.53847,0.00078877,5.5714e-05
8013.8,0.53828,0.00059993,-0.00013312
8014,0.53823,0.00084444,0.00011163
8014.1,0.53821,0.00082385,9.1041e-05
8014.2,0.53817,0.00078266,4.9854e-05
8014.9,0.53798,0.00058889,-0.00014392
8015,0.53793,0.00084572,0.00011293
8015.2,0.53787,0.00078107,4.8275e-05
8015.6,0.53774,0.00065177,-8.1025e-05
8016,0.53764,0.0008399,0.0001074
8016.1,0.53761,0.00081302,8.0521e-05
8016.3,0.53756,0.00075926,2.6764e-05
8017,0.53734,0.00083581,0.00010361
8017.1,0.53731,0.00080893,7.6734e-05
8017.3,0.53726,0.00075517,2.2977e-05
8018,0.53704,0.00083371,0.00010172
8018.1,0.53701,0.00080683,7.4843e-05
8018.3,0.53696,0.00075308,2.1086e-05
8019,0.53674,0.00083149,9.9678e-05
8019.3,0.53665,0.00074189,1.0083e-05
8019.9,0.53647,0.0005627,-0.00016911
8020,0.53644,0.00082353,9.2207e-05
8020.1,0.5364,0.00077873,4.7409e-05
8020.4,0.53631,0.00068914,-4.2186e-05
8021,0.53614,0.00082829,9.6858e-05
8021.3,0.53605,0.00073869,7.2629e-06
8021.9,0.53587,0.0005595,-0.00017193
8022,0.53584,0.00081769,8.6819e-05
8022.1,0.5358,0.00077289,4.2022e-05
8022.4,0.53571,0.0006833,-4.7574e-05
8023,0.53555,0.00080842,7.8228e-05
8023.3,0.53546,0.00071882,-1.1368e-05
8023.9,0.53528,0.00053963,-0.00019056
8024,0.53525,0.00080892,7.8912e-05
8024.1,0.5352,0.00076412,3.4114e-05
8024.4,0.53511,0.00067453,-5.5481e-05
8025,0.53495,0.00080849,7.8575e-05
8025.3,0.53486,0.0007189,-1.102e-05
8025.9,0.53468,0.00053971,-0.00019021
8026,0.53465,0.00080651,7.6745e-05
8026.1,0.5346,0.00076172,3.1947e-05
8026.4,0.53452,0.00067212,-5.7648e-05
8027,0.53435,0.00081196,8.1942e-05
8027.3,0.53426,0.00072236,-7.653e-06
8027.9,0.53408,0.00054317,-0.00018684
8028,0.53405,0.00080562,7.5907e-05
8028.1,0.53401,0.00076082,3.1109e-05
8028.4,0.53392,0.00067123,-5.8486e-05
8029,0.53375,0.00080466,7.5102e-05
8029.3,0.53366,0.00071506,-1.4493e-05
8029.9,0.53348,0.00053587,-0.00019368
8030,0.53346,0.00080598,7.6413e-05
8030.1,0.53341,0.00076118,3.1616e-05
8030.4,0.53332,0.00067159,-5.7979e-05
8031,0.53316,0.00079717,6.8114e-05
8031.3,0.53307,0.00070757,-2.1481e-05
8031.9,0.53289,0.00052838,-0.00020067
8032,0.53286,0.00080876,7.9219e-05
8032.1,0.53281,0.00076396,3.4421e-05
8032.4,0.53272,0.00067437,-5.5174e-05
8033,0.53256,0.00081569,8.5634e-05
8033.3,0.53247,0.00072609,-3.9615e-06
8033.9,0.53229,0.0005469,-0.00018315
8034,0.53226,0.00081331,8.327e-05
8034.5,0.53211,0.00066398,-6.6056e-05
8035,0.53196,0.00081249,8.2526e-05
8035.3,0.53187,0.0007229,-7.0696e-06
8035.9,0.53169,0.00054371,-0.00018626
8036,0.53166,0.00081286,8.2913e-05
8036.5,0.53151,0.00066353,-6.6413e-05
8037,0.53136,0.00080772,7.8101e-05
8037.3,0.53127,0.00071813,-1.1495e-05
8037.9,0.5311,0.00053894,-0.00019069
8038,0.53107,0.00080608,7.6668e-05
8038.5,0.53092,0.00065676,-7.2657e-05
8039,0.53077,0.00080494,7.5679e-05
8039.3,0.53068,0.00071535,-1.3917e-05
8039.9,0.5305,0.00053616,-0.00019311
8040,0.53047,0.00079418,6.5594e-05
8040.5,0.53032,0.00064486,-8.3731e-05
8041,0.53017,0.00079294,6.4641e-05
8041.3,0.53008,0.00070334,-2.4954e-05
8041.9,0.5299,0.00052415,-0.00020414
8042,0.52987,0.00078574,5.7955e-05
8042.5,0.52972,0.00063641,-9.1371e-05
8043,0.52957,0.00078729,5.9594e-05
8043.3,0.52948,0.0006977,-3.0001e-05
8043.9,0.5293,0.00051851,-0.00020919
8044,0.52927,0.00078922,6.1461e-05
8044.5,0.52912,0.0006399,-8.7864e-05
8045,0.52898,0.00078911,6.1366e-05
8045.3,0.52889,0.00069951,-2.8229e-05
8045.9,0.52871,0.00052032,-0.00020742
8046,0.52868,0.00078718,5.9581e-05
8046.5,0.52853,0.00063786,-8.9745e-05
8047,0.52838,0.00079712,6.9017e-05
8047.3,0.52829,0.00070752,-2.0578e-05
8047.9,0.52811,0.00052833,-0.00019977
8048,0.52808,0.00080372,7.5136e-05
8048.5,0.52793,0.00065439,-7.4189e-05
8049,0.52778,0.0007988,7.0393e-05
8049.3,0.52769,0.00070921,-1.9203e-05
8049.9,0.52751,0.00053002,-0.00019839
8050,0.52748,0.00080732,7.8498e-05
8050.5,0.52733,0.00065799,-7.0827e-05
8051,0.52718,0.00080809,7.9141e-05
8051.3,0.52709,0.00071849,-1.0454e-05
8051.9,0.52691,0.0005393,-0.00018964
8052,0.52688,0.00080608,7.7241e-05
8052.5,0.52674,0.00065675,-7.2085e-05
8053,0.52659,0.00080984,8.085e-05
8053.3,0.5265,0.00072025,-8.7455e-06
8053.9,0.52632,0.00054106,-0.00018794
8054,0.52629,0.00080802,7.9118e-05
8054.5,0.52614,0.0006587,-7.0208e-05
8055,0.52599,0.00081167,8.261e-05
8055.3,0.5259,0.00072207,-6.9851e-06
8055.9,0.52572,0.00054288,-0.00018618
8056,0.52569,0.00081313,8.3976e-05
8056.5,0.52554,0.0006638,-6.5349e-05
8057,0.52539,0.00081612,8.6805e-05
8057.3,0.5253,0.00072653,-2.7904e-06
8057.9,0.52512,0.00054734,-0.00018198
8058,0.52509,0.00081819,8.8736e-05
8058.5,0.52494,0.00066886,-6.059e-05
8059,0.52479,0.00082192,9.2252e-05
8059.3,0.5247,0.00073232,2.6564e-06
8059.9,0.52453,0.00055313,-0.00017653
8060,0.5245,0.0008211,9.1452e-05
8060.5,0.52435,0.00067178,-5.7873e-05
8061,0.5242,0.00081861,8.913e-05
8061.3,0.52411,0.00072901,-4.6538e-07
8061.9,0.52393,0.00054982,-0.00017966
8062,0.5239,0.00081789,8.8536e-05
8062.5,0.52375,0.00066857,-6.0789e-05
8063,0.5236,0.00082316,9.3573e-05
8063.3,0.52351,0.00073357,3.9781e-06
8063.9,0.52333,0.00055438,-0.00017521
8064,0.5233,0.00083041,0.00010037
8064.5,0.52315,0.00068108,-4.8953e-05
8065,0.523,0.00083332,0.00010303
8065.3,0.52291,0.00074373,1.3436e-05
8065.9,0.52273,0.00056454,-0.00016576
8066,0.5227,0.00082429,9.4473e-05
8066.5,0.52255,0.00067497,-5.4853e-05
8067,0.52241,0.00083032,0.00010032
8067.3,0.52232,0.00074072,1.0721e-05
8067.9,0.52214,0.00056153,-0.00016847
8068,0.52211,0.00083459,0.00010433
8068.5,0.52196,0.00068526,-4.4999e-05
8069,0.52181,0.00083816,0.00010766
8069.3,0.52172,0.00074857,1.8066e-05
8069.9,0.52154,0.00056938,-0.00016112
8070,0.52151,0.0008362,0.00010578
8070.5,0.52136,0.00068688,-4.3547e-05
8071,0.52121,0.0008357,0.00010535
8071.3,0.52112,0.0007461,1.5757e-05
8071.9,0.52094,0.00056691,-0.00016343
8072,0.52091,0.00083105,0.00010102
8072.5,0.52076,0.00068173,-4.8302e-05
8073,0.52061,0.00083216,0.00010218
8073.3,0.52052,0.00074256,1.2585e-05
8073.9,0.52034,0.00056337,-0.00016661
8074,0.52031,0.00084049,0.00011009
8074.5,0.52017,0.00069116,-3.9237e-05
8075,0.52002,0.00083131,0.00010135
8075.3,0.51993,0.00074172,1.175e-05
8075.9,0.51975,0.00056253,-0.00016744
8076,0.51972,0.00083349,0.00010355
8076.5,0.51957,0.00068417,-4.5773e-05
8077,0.51942,0.00083854,0.00010838
8077.3,0.51933,0.00074895,1.878e-05
8077.9,0.51915,0.00056976,-0.00016041
8078,0.51912,0.00083035,0.00010056
8078.5,0.51897,0.00068102,-4.8767e-05
8079,0.51882,0.00083086,0.00010118
8079.3,0.51873,0.00074126,1.158e-05
8079.9,0.51855,0.00056207,-0.00016761
8080,0.51852,0.00082439,9.5061e-05
8080.5,0.51837,0.00067506,-5.4265e-05
8081,0.51822,0.00082683,9.7516e-05
8081.3,0.51813,0.00073723,7.9202e-06
8081.9,0.51796,0.00055804,-0.00017127
8082,0.51793,0.00082988,0.00010046
8082.5,0.51778,0.00068055,-4.8866e-05
8083,0.51763,0.00083265,0.00010311
8083.3,0.51754,0.00074305,1.3515e-05
8083.9,0.51736,0.00056386,-0.00016568
8084,0.51733,0.00082742,9.81e-05
8084.5,0.51718,0.00067809,-5.1225e-05
8085,0.51703,0.00083589,0.00010629
8085.3,0.51694,0.00074629,1.6693e-05
8085.9,0.51676,0.0005671,-0.0001625
8086,0.51673,0.00083121,0.00010177
8086.5,0.51658,0.00068189,-4.7554e-05
8087,0.51643,0.00082812,9.8891e-05
8087.3,0.51634,0.00073853,9.2956e-06
8087.9,0.51616,0.00055934,-0.0001699
8088,0.51613,0.00082221,9.333e-05
8088.5,0.51598,0.00067289,-5.5995e-05
8089,0.51583,0.00082628,9.734e-05
8089.3,0.51575,0.00073669,7.7447e-06
8089.9,0.51557,0.0005575,-0.00017145
8090,0.51554,0.00082991,0.00010081
8090.5,0.51539,0.00068058,-4.8517e-05
8091,0.51524,0.00081984,9.1197e-05
8091.3,0.51515,0.00073024,1.6017e-06
8091.9,0.51497,0.00055105,-0.00017759
8092,0.51494,0.00081171,8.3614e-05
8092.5,0.51479,0.00066238,-6.5711e-05
8093,0.51464,0.00081153,8.3633e-05
8093.3,0.51455,0.00072194,-5.9622e-06
8093.9,0.51437,0.00054275,-0.00018515
8094,0.51434,0.00080803,8.0395e-05
8094.5,0.51419,0.00065871,-6.893e-05
8095,0.51404,0.00081191,8.4168e-05
8095.3,0.51395,0.00072231,-5.4274e-06
8095.9,0.51377,0.00054312,-0.00018462
8096,0.51374,0.0008051,7.7723e-05
8096.5,0.51359,0.00065577,-7.1602e-05
8097,0.51345,0.00080347,7.632e-05
8097.3,0.51336,0.00071387,-1.3276e-05
8097.9,0.51318,0.00053468,-0.00019247
8098,0.51315,0.00080468,7.7551e-05
8098.5,0.513,0.00065535,-7.1775e-05
8099,0.51285,0.0008083,8.1003e-05
8099.3,0.51276,0.00071871,-8.5921e-06
8099.9,0.51258,0.00053952,-0.00018778
8100,0.51255,0.0008089,8.1572e-05
8100.1,0.5125,0.00075765,3.0321e-05
8100.4,0.5124,0.00065515,-7.2179e-05
8101,0.51221,0.00080513,7.7981e-05
8101.3,0.51212,0.00071969,-7.4573e-06
8101.8,0.51195,0.00054882,-0.00017833
8102,0.51187,0.00081196,8.455e-05
8102.3,0.51177,0.00072048,-6.9264e-06
8102.8,0.51159,0.00053753,-0.00018988
8103,0.51152,0.00081234,8.4856e-05
8103.3,0.51142,0.00070984,-1.7645e-05
8103.9,0.51122,0.00050484,-0.00022265
8104,0.51118,0.00081337,8.5831e-05
8104.1,0.51113,0.00076212,3.4581e-05
8104.4,0.51103,0.00065962,-6.7919e-05
8105,0.51084,0.00081207,8.4604e-05
8105.3,0.51074,0.00070957,-1.7896e-05
8105.9,0.51053,0.00050457,-0.0002229
8106,0.5105,0.00080957,8.2303e-05
8106.1,0.51045,0.00075832,3.1053e-05
8106.4,0.51035,0.00065582,-7.1447e-05
8107,0.51016,0.00080936,8.2182e-05
8107.3,0.51006,0.00070686,-2.0319e-05
8107.9,0.50985,0.00050186,-0.00022532
8108,0.50982,0.00081155,8.4276e-05
8108.1,0.50976,0.0007603,3.3025e-05
8108.4,0.50966,0.0006578,-6.9475e-05
8109,0.50947,0.00080627,7.9338e-05
8109.3,0.50937,0.00070376,-2.3162e-05
8109.9,0.50917,0.00049876,-0.00022816
8110,0.50913,0.00080435,7.7677e-05
8110.5,0.50896,0.00063352,-9.3157e-05
8111,0.50879,0.00079419,6.8318e-05
8111.3,0.50869,0.00069169,-3.4182e-05
8111.9,0.50848,0.00048669,-0.00023918
8112,0.50845,0.00079315,6.7609e-05
8112.5,0.50828,0.00062232,-0.00010322
8113,0.50811,0.00080334,7.7127e-05
8113.3,0.50801,0.00070084,-2.5373e-05
8113.9,0.5078,0.00049584,-0.00023037
8114,0.50777,0.00079535,6.9599e-05
8114.5,0.5076,0.00062451,-0.00010123
8115,0.50742,0.00079181,6.6501e-05
8115.3,0.50732,0.00068931,-3.6e-05
8115.9,0.50712,0.00048431,-0.000241
8116,0.50708,0.00079491,6.9494e-05
8116.5,0.50691,0.00062407,-0.00010134
8117,0.50674,0.00079115,6.6053e-05
8117.3,0.50664,0.00068865,-3.6448e-05
8117.9,0.50643,0.00048365,-0.00024145
8118,0.5064,0.00079511,6.9794e-05
8118.5,0.50623,0.00062428,-0.00010104
8119,0.50606,0.00079922,7.3508e-05
8119.3,0.50596,0.00069672,-2.8992e-05
8119.9,0.50575,0.00049172,-0.00023399
8120,0.50572,0.00079733,7.1714e-05
8120.5,0.50555,0.00062649,-9.9119e-05
8121,0.50537,0.00080236,7.6346e-05
8121.3,0.50527,0.00069986,-2.6154e-05
8121.9,0.50507,0.00049486,-0.00023115
8122,0.50503,0.00079464,6.9254e-05
8122.5,0.50486,0.0006238,-0.00010158
8123,0.50469,0.00079826,7.2743e-05
8123.3,0.50459,0.00069576,-2.9758e-05
8123.9,0.50438,0.00049076,-0.00023476
8124,0.50435,0.00080149,7.5659e-05
8124.5,0.50418,0.00063065,-9.5175e-05
8125,0.50401,0.00079727,7.1803e-05
8125.3,0.50391,0.00069477,-3.0698e-05
8125.9,0.5037,0.00048977,-0.0002357
8126,0.50367,0.00080296,7.7055e-05
8126.5,0.5035,0.00063212,-9.3779e-05
8127,0.50332,0.00080654,8.0188e-05
8127.3,0.50322,0.00070404,-2.2312e-05
8127.9,0.50302,0.00049904,-0.00022731
8128,0.50298,0.00080803,8.144e-05
8128.5,0.50281,0.00063719,-8.9394e-05
8129,0.50264,0.00081036,8.3496e-05
8129.3,0.50254,0.00070786,-1.9004e-05
8129.9,0.50233,0.00050286,-0.000224
8130,0.5023,0.00081433,8.7002e-05
8130.5,0.50213,0.00064349,-8.3831e-05
8131,0.50196,0.00081108,8.4021e-05
8131.3,0.50186,0.00070858,-1.8479e-05
8131.9,0.50165,0.00050358,-0.00022348
8132,0.50162,0.00080339,7.7285e-05
8132.5,0.50145,0.00063256,-9.3548e-05
8133,0.50127,0.00080536,7.9337e-05
8133.3,0.50117,0.00070286,-2.3163e-05
8133.9,0.50097,0.00049786,-0.00022816
8134,0.50093,0.00081123,8.4587e-05
8134.5,0.50076,0.0006404,-8.6247e-05
8135,0.50059,0.0008126,8.4755e-05
8135.3,0.50049,0.0007101,-1.7745e-05
8135.9,0.50028,0.0005051,-0.00022275
8136,0.50025,0.00082176,9.0159e-05
8136.5,0.50008,0.00065093,-8.0675e-05
8137,0.49991,0.0008249,9.1596e-05
8137.4,0.49976,0.00067391,-5.9398e-05
8138,0.49957,0.00082455,9.1128e-05
8138.3,0.49946,0.00072205,-1.1372e-05
8138.9,0.49926,0.00051705,-0.00021637
8139,0.49922,0.00081604,8.5214e-05
8139.5,0.49905,0.00064521,-8.5619e-05
8140,0.49888,0.00080691,7.9121e-05
8141,0.49854,0.00080797,8.0585e-05
8142,0.4982,0.00081034,8.2602e-05
8143,0.49786,0.00081309,8.4816e-05
8144,0.49752,0.0008035,7.679e-05
8145,0.49717,0.00080234,7.6214e-05
8146,0.49683,0.00079552,7.047e-05
8147,0.49649,0.00079508,7.0386e-05
8148,0.49615,0.00079125,6.7061e-05
8149,0.49581,0.00079288,6.8751e-05
8150,0.49547,0.00078831,6.4562e-05
8151,0.49512,0.00078217,5.8917e-05
8152,0.49478,0.00078488,6.1692e-05
8152.3,0.49468,0.00068238,-4.0808e-05
8152.9,0.49448,0.00047738,-0.00024581
8153,0.49444,0.00078238,5.935e-05
8153.5,0.49427,0.00061154,-0.00011148
8154,0.4941,0.00078105,5.8155e-05
8154.3,0.494,0.00067855,-4.4345e-05
8154.9,0.49379,0.00047355,-0.00024935
8155,0.49376,0.00078001,5.7231e-05
8155.5,0.49359,0.00060918,-0.0001136
8156,0.49342,0.00078009,5.74e-05
8156.3,0.49331,0.00067759,-4.5101e-05
8156.9,0.49311,0.00047259,-0.0002501
8157,0.49307,0.00078521,6.2598e-05
8157.5,0.4929,0.00061438,-0.00010824
8158,0.49273,0.00078464,6.211e-05
8158.3,0.49263,0.00068214,-4.0391e-05
8158.9,0.49243,0.00047714,-0.00024539
8159,0.49239,0.00078165,5.9189e-05
8159.5,0.49222,0.00061081,-0.00011165
8160,0.49205,0.00078,5.7602e-05
8160.3,0.49195,0.0006775,-4.4898e-05
8160.9,0.49174,0.0004725,-0.0002499
8161,0.49171,0.00077863,5.6284e-05
8161.5,0.49154,0.0006078,-0.00011455
8162,0.49137,0.00077874,5.6464e-05
8162.3,0.49126,0.00067624,-4.6036e-05
8162.9,0.49106,0.00047124,-0.00025104
8163,0.49102,0.00077225,4.9926e-05
8163.5,0.49085,0.00060142,-0.00012091
8164,0.49068,0.00077537,5.315e-05
8164.3,0.49058,0.00067287,-4.935e-05
8164.9,0.49038,0.00046787,-0.00025435
8165,0.49034,0.0007755,5.3379e-05
8165.5,0.49017,0.00060467,-0.00011746
8166,0.49,0.00077918,5.7253e-05
8166.3,0.4899,0.00067668,-4.5247e-05
8166.9,0.48969,0.00047168,-0.00025025
8167,0.48966,0.00078222,6.0516e-05
8167.5,0.48949,0.00061139,-0.00011032
8168,0.48932,0.00077537,5.3579e-05
8168.3,0.48921,0.00067287,-4.8922e-05
8168.9,0.48901,0.00046787,-0.00025392
8169,0.48897,0.00077504,5.3256e-05
8169.5,0.4888,0.0006042,-0.00011758
8170,0.48863,0.00077831,5.6703e-05
8170.3,0.48853,0.00067581,-4.5797e-05
8170.9,0.48833,0.00047081,-0.0002508
8171,0.48829,0.00077109,4.934e-05
8171.5,0.48812,0.00060026,-0.00012149
8172,0.48795,0.00077616,5.46e-05
8172.3,0.48785,0.00067366,-4.79e-05
8172.9,0.48764,0.00046866,-0.0002529
8173,0.48761,0.00077574,5.4279e-05
8173.5,0.48744,0.0006049,-0.00011656
8174,0.48727,0.00078455,6.3538e-05
8174.3,0.48716,0.00068205,-3.8962e-05
8174.9,0.48696,0.00047705,-0.00024396
8175,0.48692,0.00078054,5.9575e-05
8175.5,0.48675,0.00060971,-0.00011126
8176,0.48658,0.00078299,6.2186e-05
8176.3,0.48648,0.00068049,-4.0315e-05
8176.9,0.48628,0.00047549,-0.00024532
8177,0.48624,0.00078012,5.9308e-05
8177.5,0.48607,0.00060929,-0.00011153
8178,0.4859,0.00077924,5.8441e-05
8178.3,0.4858,0.00067674,-4.406e-05
8178.9,0.48559,0.00047174,-0.00024906
8179,0.48556,0.00077868,5.7919e-05
8179.5,0.48539,0.00060785,-0.00011292
8180,0.48522,0.00077893,5.8229e-05
8180.3,0.48511,0.00067643,-4.4271e-05
8180.9,0.48491,0.00047143,-0.00024927
8181,0.48487,0.00077685,5.6151e-05
8181.5,0.4847,0.00060602,-0.00011468
8182,0.48453,0.00077956,5.9003e-05
8183,0.48419,0.00077639,5.5816e-05
8184,0.48385,0.00077348,5.2844e-05
8185,0.48351,0.00077493,5.4369e-05
8186,0.48317,0.00077263,5.2064e-05
8187,0.48282,0.00077459,5.4132e-05
8188,0.48248,0.00076623,4.5584e-05
8189,0.48214,0.00076707,4.643e-05
8190,0.4818,0.00076618,4.5564e-05
8191,0.48146,0.00077289,5.2524e-05
8192,0.48112,0.00078171,6.1728e-05
8193,0.48077,0.00077466,5.466e-05
8194,0.48043,0.00077336,5.3367e-05
8195,0.48009,0.00076881,4.8793e-05
8196,0.47975,0.0007664,4.6389e-05
8197,0.47941,0.00076072,4.0735e-05
8198,0.47907,0.00076559,4.5663e-05
8199,0.47872,0.00076497,4.5097e-05
8200,0.47838,0.00075769,3.7921e-05
8200.3,0.47828,0.0006565,-6.3271e-05
8200.9,0.47808,0.00045411,-0.00026566
8201,0.47805,0.00075968,3.9974e-05
8201.5,0.47788,0.00059103,-0.00012868
8202,0.47771,0.00076054,4.0871e-05
8202.3,0.47761,0.00065935,-6.0322e-05
8202.9,0.4774,0.00045696,-0.00026271
8203,0.47737,0.00075904,3.9439e-05
8203.5,0.4772,0.00059038,-0.00012922
8204,0.47703,0.00075871,3.918e-05
8204.3,0.47693,0.00065752,-6.2012e-05
8204.9,0.47673,0.00045514,-0.0002644
8205,0.4767,0.00075752,3.8066e-05
8205.5,0.47653,0.00058887,-0.00013059
8206,0.47636,0.0007549,3.5565e-05
8207,0.47602,0.00075546,3.6181e-05
8208,0.47568,0.00075544,3.622e-05
8209,0.47535,0.00075659,3.7382e-05
8210,0.47501,0.00075347,3.4387e-05
8211,0.47467,0.00075347,3.4463e-05
8212,0.47434,0.00074726,2.8497e-05
8213,0.474,0.00074233,2.3835e-05
8214,0.47366,0.0007421,2.3748e-05
8215,0.47332,0.00073934,2.1155e-05
8216,0.47299,0.00073807,2.0018e-05
8217,0.47265,0.00073938,2.1353e-05
8218,0.47231,0.00074314,2.5024e-05
8219,0.47197,0.00074237,2.4274e-05
8220,0.47164,0.00073753,1.9635e-05
8221,0.4713,0.00074242,2.4449e-05
8222,0.47096,0.0007457,2.7604e-05
8223,0.47062,0.00074132,2.3368e-05
8224,0.47029,0.00073964,2.1825e-05
8225,0.46995,0.00073812,2.0445e-05
8226,0.46961,0.00073757,1.9992e-05
8227,0.46928,0.00073655,1.9073e-05
8228,0.46894,0.00074442,2.6698e-05
8229,0.4686,0.00074343,2.5678e-05
8230,0.46826,0.00074653,2.8665e-05
8231,0.46793,0.00074184,2.415e-05
8232,0.46759,0.00074376,2.6076e-05
8233,0.46725,0.00074363,2.5978e-05
8234,0.46691,0.00074555,2.7858e-05
8235,0.46658,0.00074059,2.3112e-05
8236,0.46624,0.00074079,2.3406e-05
8237,0.4659,0.00073372,1.6682e-05
8238,0.46557,0.00073196,1.5158e-05
8239,0.46523,0.00073219,1.5484e-05
8240,0.46489,0.0007338,1.7087e-05
8241,0.46455,0.00073801,2.1136e-05
8242,0.46422,0.00073217,1.5508e-05
8243,0.46388,0.00073345,1.6837e-05
8244,0.46354,0.00073479,1.8158e-05
8245,0.4632,0.00074397,2.6951e-05
8246,0.46287,0.0007434,2.6285e-05
8247,0.46253,0.00073994,2.2966e-05
8248,0.46219,0.00073827,2.1443e-05
8249,0.46185,0.00073627,1.9611e-05
8250,0.46152,0.00073936,2.2641e-05
8251,0.46118,0.00073489,1.8377e-05
8252,0.46084,0.00073368,1.7317e-05
8253,0.46051,0.00072946,1.3363e-05
8254,0.46017,0.00072924,1.3281e-05
8255,0.45983,0.00073023,1.4292e-05
8256,0.45949,0.00073257,1.6558e-05
8257,0.45916,0.00073291,1.6874e-05
8258,0.45882,0.00073581,1.9657e-05
8259,0.45848,0.0007353,1.9149e-05
8260,0.45814,0.00073455,1.8453e-05
8261,0.45781,0.00074469,2.8164e-05
8262,0.45747,0.00073993,2.3491e-05
8263,0.45713,0.00074053,2.4109e-05
8264,0.4568,0.0007486,3.1839e-05
8265,0.45646,0.00074293,2.6324e-05
8266,0.45612,0.00074033,2.3923e-05
8267,0.45578,0.00073853,2.231e-05
8268,0.45545,0.00074483,2.84e-05
8269,0.45511,0.00074275,2.6358e-05
8270,0.45477,0.0007453,2.8822e-05
8271,0.45443,0.00073953,2.3322e-05
8272,0.4541,0.00074609,2.9682e-05
8273,0.45376,0.00074289,2.6582e-05
8274,0.45342,0.00073941,2.3333e-05
8275,0.45308,0.00073693,2.108e-05
8276,0.45275,0.0007402,2.4297e-05
8277,0.45241,0.0007412,2.5246e-05
8278,0.45207,0.00073923,2.3376e-05
8279,0.45174,0.00074272,2.6755e-05
8280,0.4514,0.00074327,2.725e-05
8281,0.45106,0.00074215,2.6194e-05
8282,0.45072,0.00073734,2.1654e-05
8283,0.45039,0.00074358,2.7718e-05
8284,0.45005,0.00073673,2.1151e-05
8285,0.44971,0.00074096,2.5303e-05
8286,0.44937,0.00074242,2.6686e-05
8287,0.44904,0.00074723,3.1249e-05
8288,0.4487,0.00074802,3.1928e-05
8289,0.44836,0.00075233,3.6006e-05
8290,0.44803,0.00075017,3.3882e-05
8291,0.44769,0.00074688,3.0795e-05
8292,0.44735,0.00075401,3.7665e-05
8293,0.44701,0.00075074,3.4479e-05
8294,0.44668,0.00075278,3.6472e-05
8295,0.44634,0.00075572,3.9262e-05
8296,0.446,0.00075403,3.7629e-05
8297,0.44566,0.00075306,3.6741e-05
8298,0.44533,0.00075798,4.1473e-05
8299,0.44499,0.00075456,3.817e-05
8300,0.44465,0.00075703,4.0579e-05
8300.1,0.44465,0.00075703,4.0579e-05
8300.4,0.44465,0.00075703,4.0579e-05
8300.9,0.44465,0.00075703,4.0579e-05
8301,0.44465,0.00075574,3.9291e-05
8301.1,0.44465,0.00075574,3.9291e-05
8301.4,0.44465,0.00075574,3.9291e-05
8301.9,0.44465,0.00075574,3.9291e-05
8302,0.44465,0.00075741,4.0936e-05
8302.1,0.44465,0.00075741,4.0936e-05
8302.4,0.44465,0.00075741,4.0936e-05
8302.9,0.44465,0.00075741,4.0936e-05
8303,0.44465,0.00075679,4.0331e-05
8303.1,0.44465,0.00075679,4.0331e-05
8303.4,0.44465,0.00075679,4.0331e-05
8304,0.44465,0.00076041,4.3896e-05
8304.1,0.44465,0.00076041,4.3896e-05
8304.4,0.44465,0.00076041,4.3896e-05
8305,0.44465,0.0007597,4.3198e-05
8305.2,0.44465,0.0007597,4.3198e-05
8305.5,0.44465,0.0007597,4.3198e-05
8306,0.44465,0.00075826,4.1811e-05
8306.2,0.44465,0.00075826,4.1811e-05
8306.5,0.44465,0.00075826,4.1811e-05
8307,0.44465,0.0007576,4.1234e-05
8307.2,0.44465,0.0007576,4.1234e-05
8307.5,0.44465,0.0007576,4.1234e-05
8308,0.44465,0.0007612,4.4804e-05
8308.2,0.44465,0.0007612,4.4804e-05
8308.6,0.44465,0.0007612,4.4804e-05
8309,0.44465,0.00075669,4.0435e-05
8309.2,0.44465,0.00075669,4.0435e-05
8309.6,0.44465,0.00075669,4.0435e-05
8310,0.44465,0.00075749,4.1314e-05
8310.2,0.44465,0.00075749,4.1314e-05
8310.6,0.44465,0.00075749,4.1314e-05
8311,0.44465,0.00076362,4.7317e-05
8311.2,0.44465,0.00076362,4.7317e-05
8311.7,0.44465,0.00076362,4.7317e-05
8312,0.44465,0.00076217,4.5887e-05
8312.2,0.44465,0.00076217,4.5887e-05
8312.7,0.44465,0.00076217,4.5887e-05
