Time/s,True_SOC,50,100,200,300
12599,0.40944,0.409621477,0.409805983,0.414224923,0.404580295
12600,0.40944,0.409612894,0.409787506,0.414314121,0.404382706
12601,0.40944,0.409619272,0.409807324,0.414382994,0.404233307
12602,0.40918,0.409577668,0.40981245,0.414333999,0.404142767
12603,0.40894,0.409514308,0.409797162,0.41414088,0.404057056
12604,0.40878,0.409448981,0.409759969,0.413817972,0.403867096
12605,0.40843,0.409433961,0.40969792,0.413560301,0.403694868
12606,0.40818,0.409474283,0.409602553,0.413418472,0.403631628
12607,0.40789,0.409538001,0.409471691,0.413350731,0.40367347
12608,0.40761,0.409602344,0.40929997,0.413324296,0.403810233
12609,0.40735,0.40963921,0.409079701,0.41329515,0.404019207
12610,0.40709,0.409629494,0.408805221,0.413220733,0.404262215
12611,0.40683,0.40956229,0.408472598,0.413094819,0.404528856
12612,0.40657,0.409420818,0.408085972,0.412865758,0.404730886
12613,0.40631,0.409221381,0.407646924,0.412617683,0.404926986
12614,0.40605,0.408970594,0.407151908,0.412362188,0.405142993
12615,0.40579,0.408652037,0.40660575,0.412066817,0.405328155
12616,0.40553,0.408275932,0.406010717,0.411760956,0.405481249
12617,0.40529,0.407823056,0.40538004,0.411362976,0.405458331
12618,0.40501,0.4073129,0.404741436,0.410866886,0.405138671
12619,0.40477,0.406792074,0.40411967,0.410384774,0.40458408
12620,0.40449,0.406301528,0.403534681,0.409985155,0.403907388
12621,0.40425,0.405846179,0.403009444,0.4096573,0.403162003
12622,0.40397,0.405447066,0.402554989,0.409446239,0.402472168
12623,0.40373,0.405107915,0.402166814,0.409340978,0.401935309
12624,0.40345,0.404792815,0.401843548,0.409223378,0.401480228
12625,0.40321,0.404503703,0.401578039,0.409089833,0.401097357
12626,0.40292,0.404254586,0.401351333,0.408968687,0.40083763
12627,0.40269,0.404031068,0.401142955,0.408851206,0.40072757
12628,0.4024,0.403810054,0.400938898,0.408676207,0.400693923
12629,0.40217,0.403578013,0.400730073,0.40843007,0.400664121
12630,0.40188,0.403339475,0.400508016,0.408142775,0.400613844
12631,0.40165,0.403091878,0.400269985,0.407815576,0.40050292
12632,0.40136,0.402841091,0.400017381,0.407483876,0.400335222
12633,0.40113,0.402596921,0.39974758,0.407195151,0.400167912
12634,0.40084,0.402341336,0.399465591,0.406896114,0.399952263
12635,0.40061,0.402072936,0.399182171,0.406571746,0.399640203
12636,0.40032,0.401809543,0.398904532,0.406261444,0.399257958
12637,0.40009,0.401548147,0.398644477,0.40594542,0.39878872
12638,0.3998,0.401317865,0.398405522,0.405705631,0.39834711
12639,0.3996,0.401111096,0.398185551,0.405520797,0.397982955
12640,0.3993,0.400924325,0.397978485,0.405386865,0.397745013
12641,0.39902,0.400739253,0.39777264,0.405261576,0.397627205
12642,0.39878,0.400530905,0.397564083,0.405051768,0.397507876
12643,0.3985,0.400314927,0.397344172,0.404823214,0.397411019
12644,0.39826,0.400075972,0.397111386,0.40452233,0.397254407
12645,0.39798,0.399834245,0.396865726,0.404221922,0.397077203
12646,0.39774,0.399606168,0.396594256,0.403998673,0.39699778
12647,0.39745,0.399353862,0.396296412,0.403742701,0.396927863
12648,0.39722,0.399084926,0.39596957,0.403489947,0.396875829
12649,0.39693,0.398795813,0.395605654,0.403235078,0.396837592
12650,0.3967,0.398480147,0.395198822,0.402979404,0.396815985
12651,0.39641,0.398132086,0.394748986,0.402696848,0.396775186
12652,0.3961,0.397724003,0.394243121,0.402319729,0.396631747
12653,0.39579,0.397288382,0.393682003,0.401936799,0.396448314
12654,0.39547,0.396822453,0.393074274,0.401500732,0.39616105
12655,0.39516,0.396334797,0.392440259,0.401032984,0.395736307
12656,0.39485,0.395828992,0.391806155,0.400523782,0.395111769
12657,0.39454,0.395351946,0.391189843,0.400095016,0.394405931
12658,0.39422,0.394901276,0.390608341,0.39972201,0.39365226
12659,0.39394,0.394481629,0.39008078,0.399401903,0.392885834
12660,0.3936,0.3941046,0.389614493,0.399152964,0.392177939
12661,0.39332,0.393759251,0.389213026,0.398935676,0.391542673
12662,0.39297,0.393444061,0.38887924,0.398717791,0.390967309
12663,0.39269,0.393175632,0.38860026,0.398558974,0.390548348
12664,0.39235,0.392926157,0.388364792,0.398383737,0.390248537
12665,0.39207,0.392687201,0.388165474,0.398165584,0.390018761
12666,0.39172,0.39243874,0.388001502,0.397859573,0.389754027
12667,0.39144,0.392206967,0.387867779,0.397542596,0.389478058
12668,0.3911,0.392012537,0.387750149,0.397281617,0.389276296
12669,0.39082,0.3918401,0.387637585,0.397056222,0.38916716
12670,0.39047,0.391671389,0.387521088,0.396836758,0.389128923
12671,0.39016,0.391488105,0.387395799,0.396567225,0.389077127
12672,0.38985,0.391279519,0.387265861,0.396214843,0.388910979
12673,0.38953,0.391074598,0.387128562,0.395877331,0.388691664
12674,0.38922,0.390880495,0.386980057,0.395567209,0.388459027
12675,0.38891,0.390667796,0.386837006,0.39518556,0.388095498
12676,0.3886,0.390490681,0.386697859,0.39490664,0.387769669
12677,0.38828,0.390320927,0.386558801,0.394653618,0.387477279
12678,0.38797,0.390142173,0.386429518,0.394366294,0.387151241
12679,0.38766,0.389980912,0.386305302,0.394123405,0.386868358
12680,0.38735,0.389822721,0.386179268,0.393885672,0.386626571
12681,0.38703,0.389668107,0.386046708,0.393656701,0.386440873
12682,0.38672,0.389511943,0.38589862,0.393428296,0.386316329
12683,0.38641,0.389355689,0.385718763,0.393236965,0.3863132
12684,0.3861,0.389173836,0.385493517,0.39301914,0.386387944
12685,0.38578,0.388950616,0.385216504,0.392735451,0.386466026
12686,0.38547,0.388674647,0.384887218,0.392365038,0.386462092
12687,0.38516,0.388366699,0.384504646,0.391964525,0.38637957
12688,0.38485,0.388025552,0.384072989,0.391545236,0.386210412
12689,0.38453,0.387666732,0.383596599,0.391157538,0.38600266
12690,0.38422,0.387283146,0.3830809,0.390784353,0.385758162
12691,0.38391,0.386865735,0.382537544,0.390396684,0.385442793
12692,0.3836,0.386422515,0.381979674,0.389983952,0.385023803
12693,0.38328,0.385966986,0.38141793,0.389586627,0.384533137
12694,0.38297,0.385506094,0.380865395,0.389188677,0.383966148
12695,0.38266,0.385056615,0.380333513,0.388821691,0.383365899
12696,0.38235,0.384616494,0.379831374,0.388483942,0.382759869
12697,0.38203,0.384193003,0.379367024,0.388162196,0.382156044
12698,0.38172,0.383790433,0.378945351,0.387863278,0.381576926
12699,0.38141,0.383423746,0.378560185,0.387629241,0.381101638
12700,0.38109,0.383077383,0.378203362,0.387416869,0.380735815
12701,0.38078,0.382727176,0.377875745,0.387151837,0.380398214
12702,0.38047,0.38238284,0.377575099,0.386844158,0.380054176
12703,0.38016,0.382042974,0.377300322,0.386506438,0.379684746
12704,0.37984,0.381717622,0.377052575,0.386160642,0.379290313
12705,0.37953,0.381413251,0.376832336,0.385833979,0.378894299
12706,0.37922,0.381126225,0.376645416,0.385497391,0.378464609
12707,0.37891,0.380875885,0.376488537,0.385230809,0.378085792
12708,0.37859,0.380649745,0.376356423,0.384994566,0.377762556
12709,0.37828,0.380440563,0.376247495,0.384763628,0.377480209
12710,0.37797,0.380235255,0.376161277,0.384499878,0.377190053
12711,0.37766,0.380054116,0.376088977,0.384268671,0.376950085
12712,0.37734,0.379906386,0.376010716,0.384104878,0.376845539
12713,0.37703,0.37973547,0.375926197,0.383857191,0.37674284
12714,0.37672,0.379550397,0.375838071,0.383551002,0.376595318
12715,0.37641,0.379380524,0.375729233,0.383299232,0.376506537
12716,0.37609,0.379206628,0.37558952,0.383045912,0.376460969
12717,0.37578,0.379013062,0.375419945,0.382755578,0.376407266
12718,0.37547,0.378798753,0.375217706,0.38244307,0.376330078
12719,0.37516,0.378562957,0.374980927,0.382111371,0.37621516
12720,0.37484,0.378305227,0.374711096,0.381765127,0.376053154
12721,0.37453,0.378020883,0.374415994,0.381386071,0.375806987
12722,0.37422,0.377726912,0.374103874,0.381006896,0.375487119
12723,0.3739,0.377419323,0.37378633,0.380613953,0.375075519
12724,0.37359,0.377105147,0.373477608,0.38022691,0.374581009
12725,0.37328,0.376791507,0.373197198,0.379809529,0.373957902
12726,0.37297,0.376519233,0.372950315,0.379507065,0.373360068
12727,0.37265,0.37628895,0.372730166,0.379315645,0.372887075
12728,0.37234,0.376106918,0.372519314,0.379253089,0.372659743
12729,0.37203,0.375898421,0.372314423,0.379099399,0.372513682
12730,0.37172,0.375658393,0.372118503,0.378822327,0.372329205
12731,0.3714,0.375431091,0.37191093,0.37857154,0.372206211
12732,0.37109,0.375204206,0.371674597,0.378321528,0.372157395
12733,0.37078,0.374955833,0.371405512,0.378035337,0.372140676
12734,0.37047,0.374677241,0.371101588,0.377699882,0.3721039
12735,0.37015,0.37436983,0.37076059,0.377331644,0.372020602
12736,0.36984,0.374039799,0.37038219,0.376950085,0.371882915
12737,0.36953,0.373696238,0.36996454,0.376599073,0.371729791
12738,0.36922,0.373316139,0.36951822,0.376193374,0.371476024
12739,0.3689,0.372911274,0.36905852,0.375763476,0.371103376
12740,0.36859,0.37250483,0.368590862,0.375371307,0.370668352
12741,0.36828,0.372091115,0.36812833,0.374979883,0.370157897
12742,0.36797,0.371687323,0.367683321,0.37462154,0.36960873
12743,0.36765,0.37128979,0.367267042,0.37427181,0.369018972
12744,0.36734,0.370931387,0.366877079,0.374021292,0.368508339
12745,0.36703,0.370587051,0.366512299,0.373787642,0.368065715
12746,0.36671,0.370237231,0.366182387,0.373494089,0.36760971
12747,0.3664,0.369909495,0.365883529,0.373219222,0.367188632
12748,0.36609,0.369600177,0.365609318,0.372944921,0.366806537
12749,0.36578,0.36931625,0.365351707,0.372711867,0.366516382
12750,0.36546,0.369029105,0.365108758,0.372439414,0.366253912
12751,0.36515,0.368761241,0.364869475,0.372204065,0.366074741
12752,0.36499,0.368518114,0.364670515,0.371945322,0.365871996
12753,0.3648,0.368289173,0.364514649,0.37168029,0.365604669
12754,0.36465,0.368078709,0.364397287,0.371468931,0.365332007
12755,0.36454,0.367853284,0.364323884,0.37121895,0.364997774
12756,0.36428,0.367632747,0.364297301,0.370979935,0.364632845
12757,0.3641,0.367417514,0.364317179,0.370751381,0.364252061
12758,0.36393,0.367225945,0.364379704,0.370575547,0.363911569
12759,0.36377,0.367056251,0.364480376,0.370429754,0.363621712
12760,0.36357,0.366921842,0.364608914,0.370340079,0.363425881
12761,0.36342,0.366816163,0.364750624,0.37028724,0.363339841
12762,0.36322,0.366721749,0.364890069,0.370240062,0.363352805
12763,0.36307,0.366614044,0.365023017,0.370081216,0.363330305
12764,0.36287,0.366523713,0.365137249,0.369922519,0.36331287
12765,0.36272,0.366430253,0.36522606,0.369723797,0.363265276
12766,0.36252,0.366345763,0.365283847,0.369548589,0.363229781
12767,0.36237,0.366255075,0.365309179,0.369356662,0.363179028
12768,0.36217,0.366149366,0.365307271,0.369126618,0.363068998
12769,0.36202,0.366038412,0.365280241,0.368900031,0.36291346
12770,0.36182,0.365912467,0.365237832,0.368638337,0.362669557
12771,0.36166,0.365805686,0.365179002,0.368467003,0.362451196
12772,0.36147,0.365708679,0.365098685,0.36837551,0.362322092
12773,0.36131,0.36561051,0.364989728,0.368339717,0.362317801
12774,0.36112,0.365482658,0.364846349,0.36827454,0.362386197
12775,0.36095,0.365319818,0.364664465,0.368136793,0.362459064
12776,0.36077,0.365117192,0.364441574,0.367922217,0.362485468
12777,0.3606,0.364882082,0.364180565,0.367643386,0.362429976
12778,0.36042,0.364610434,0.363892853,0.36730361,0.362250984
12779,0.36025,0.364345133,0.363578618,0.36704731,0.362063766
12780,0.36007,0.364071757,0.363246351,0.366803855,0.361849725
12781,0.3599,0.36378178,0.362910271,0.366550446,0.361577928
12782,0.35972,0.363477349,0.362584561,0.366266459,0.361206442
12783,0.35954,0.363193125,0.362271041,0.366061211,0.360832363
12784,0.35937,0.362927765,0.361969441,0.365920037,0.360506415
12785,0.35919,0.362648606,0.361698091,0.365694135,0.360106677
12786,0.35902,0.362392068,0.361462176,0.365490377,0.359684795
12787,0.35884,0.362170637,0.361254066,0.365369946,0.359337986
12788,0.35867,0.361962318,0.361078352,0.365232885,0.359021991
12789,0.35849,0.361767411,0.360940099,0.365067333,0.358705223
12790,0.35832,0.361587346,0.360841125,0.364880085,0.358372182
12791,0.35814,0.361442685,0.360776275,0.364737928,0.35808152
12792,0.35797,0.361326039,0.360740244,0.364629418,0.357856154
12793,0.35779,0.3612445,0.360721588,0.364586622,0.357753724
12794,0.35762,0.361172676,0.360707581,0.364558637,0.357766271
12795,0.35744,0.361081511,0.360695124,0.364444017,0.35778591
12796,0.35727,0.360987663,0.360675931,0.364293247,0.357800364
12797,0.35709,0.360888153,0.360642046,0.364117056,0.357800931
12798,0.35692,0.360784352,0.360591412,0.363923043,0.357778311
12799,0.35674,0.36068508,0.360516071,0.363780707,0.357795238
12800,0.35657,0.360579818,0.360409737,0.363652736,0.357848853
12801,0.35639,0.360451609,0.360268056,0.363516092,0.357919574
12802,0.35622,0.360308945,0.360080689,0.363407046,0.358040571
12803,0.35604,0.360134006,0.359841198,0.363267004,0.358172685
12804,0.35587,0.359904647,0.359555751,0.363025039,0.358215094
12805,0.35569,0.359630018,0.359235793,0.362678766,0.358089954
12806,0.35551,0.359357655,0.35887745,0.362413466,0.357931823
12807,0.35534,0.35906291,0.358492404,0.362127662,0.357698441
12808,0.35516,0.358752519,0.358098119,0.361837387,0.357382625
12809,0.35499,0.358437777,0.357706189,0.361559421,0.356994897
12810,0.35481,0.358132511,0.357323647,0.361332387,0.356586486
12811,0.35464,0.357835472,0.356958658,0.361135036,0.356173158
12812,0.35446,0.357538342,0.356623739,0.36092329,0.355726928
12813,0.35429,0.357269913,0.356319129,0.360764116,0.355312556
12814,0.35411,0.357014149,0.356048614,0.36060524,0.354918629
12815,0.35394,0.35677436,0.355817676,0.360430866,0.354528636
12816,0.35376,0.356553882,0.355628669,0.3602539,0.354146183
12817,0.35359,0.356375277,0.355470628,0.360164434,0.353870958
12818,0.35341,0.356206685,0.355343729,0.360043079,0.353639126
12819,0.35324,0.356060594,0.355239928,0.359955341,0.353491127
12820,0.35306,0.355921537,0.355153024,0.359833837,0.353377998
12821,0.35289,0.355797321,0.355071485,0.359734803,0.353333622
12822,0.35271,0.355685771,0.354977548,0.359677196,0.353398591
12823,0.35254,0.355553985,0.354864597,0.359564573,0.353498071
12824,0.35236,0.355394483,0.354731202,0.359373212,0.353558898
12825,0.35219,0.355218887,0.354571939,0.359151006,0.353574097
12826,0.35201,0.355010718,0.354397446,0.358828336,0.353445202
12827,0.35184,0.35479933,0.354217052,0.358504683,0.353199005
12828,0.35166,0.354606748,0.354035437,0.358243525,0.352901667
12829,0.35148,0.354448229,0.353846103,0.358140767,0.352700621
12830,0.35131,0.354287654,0.353651375,0.35806343,0.35256508
12831,0.35113,0.354093432,0.353467345,0.357872903,0.352351844
12832,0.35096,0.353917301,0.353284061,0.357733458,0.352157831
12833,0.35078,0.353730798,0.353104025,0.357542217,0.351927668
12834,0.35061,0.353547096,0.352930784,0.35735333,0.351687282
12835,0.35043,0.353376091,0.352763176,0.357179314,0.351458907
12836,0.35026,0.353206933,0.35260722,0.356985122,0.351216018
12837,0.35008,0.353045642,0.352463335,0.356808573,0.350981474
12838,0.34991,0.352895021,0.352329552,0.356653154,0.350770682
12839,0.34973,0.352757722,0.352201313,0.356536359,0.350615382
12840,0.34956,0.352628857,0.352071285,0.356444627,0.350528657
12841,0.34938,0.352475703,0.351946771,0.356258214,0.350396603
12842,0.34921,0.35231027,0.351835519,0.355994552,0.35016349
12843,0.34903,0.352170527,0.35172984,0.355801612,0.349935859
12844,0.34886,0.352052391,0.351623088,0.355687201,0.349780679
12845,0.34868,0.351943135,0.351512909,0.355605513,0.349702388
12846,0.34851,0.351818949,0.35140112,0.355478555,0.349633873
12847,0.34833,0.351673156,0.351292491,0.355270267,0.349498451
12848,0.34816,0.351538509,0.351179034,0.355091363,0.349359006
12849,0.34798,0.351391703,0.351067394,0.354860961,0.3491579
12850,0.34781,0.351271093,0.350949913,0.354727596,0.349014729
12851,0.34763,0.351157427,0.350820512,0.354633301,0.348942667
12852,0.34763,0.35108158,0.350716293,0.354547232,0.348867714
12853,0.34763,0.351029634,0.350630552,0.354513437,0.348807305
12854,0.34763,0.350981832,0.350557536,0.35453102,0.348800272
12855,0.34763,0.350905508,0.350501537,0.354479015,0.348772824
12856,0.34763,0.350791782,0.350469232,0.354338229,0.348667264
12857,0.34763,0.350674808,0.350456536,0.354213089,0.348539412
12858,0.34763,0.350557059,0.350467712,0.354079574,0.348378718
12859,0.34763,0.350443751,0.350515604,0.353898406,0.348123819
12860,0.34763,0.350379616,0.350592554,0.353849858,0.347907811
12861,0.34763,0.350360841,0.350688517,0.353927791,0.34780848
12862,0.34763,0.350364953,0.350800008,0.354017377,0.347780824
12863,0.34763,0.350379765,0.350918412,0.354076207,0.347778469
12864,0.34763,0.350400925,0.351034909,0.354073375,0.347752213
12865,0.34763,0.350426197,0.351147503,0.353987724,0.347647995
12866,0.34763,0.350470811,0.351254851,0.353882134,0.347483724
12867,0.34763,0.350520104,0.351369232,0.353711188,0.347206116
12868,0.34763,0.350607932,0.351492941,0.353617191,0.346912116
12869,0.34763,0.350729764,0.351625144,0.353634119,0.346690416
12870,0.34763,0.350877553,0.351761758,0.353752106,0.346600831
12871,0.34763,0.351021558,0.351901144,0.353863508,0.346594959
12872,0.34763,0.35115999,0.352031112,0.353995949,0.346692026
12873,0.34763,0.35127607,0.352143347,0.354078621,0.346840858
12874,0.34763,0.35136959,0.352230787,0.354113609,0.347014606
12875,0.34763,0.351429015,0.352293015,0.354063302,0.347148269
12876,0.34763,0.351468503,0.352331132,0.353970528,0.347227603
12877,0.34763,0.351509213,0.352336168,0.35396865,0.34736073
12878,0.34763,0.351510763,0.352325022,0.353850037,0.347393245
12879,0.34763,0.351498961,0.352304935,0.353735983,0.347347945
12880,0.34763,0.351492763,0.352271974,0.353718728,0.347321063
12881,0.34763,0.351478636,0.352236301,0.353689373,0.347265214
12882,0.34763,0.351458251,0.352204204,0.353671223,0.347186297
12883,0.34763,0.351436049,0.352181017,0.353640258,0.347067595
12884,0.34763,0.351418078,0.352172881,0.353604794,0.346911043
12885,0.34763,0.351421595,0.352176994,0.353647143,0.34680289
12886,0.34763,0.351440072,0.352190167,0.353741944,0.346778542
12887,0.34763,0.3514584,0.352210313,0.353833109,0.346818
12888,0.34763,0.351461768,0.352239639,0.353837579,0.346832782
12889,0.34763,0.351466894,0.352272779,0.353827655,0.346838921
12890,0.34763,0.351465791,0.352312118,0.353768438,0.346798301
12891,0.34763,0.35146758,0.352365643,0.353671014,0.34668529
12892,0.34763,0.351503432,0.352427036,0.353680849,0.346619636
12893,0.34763,0.351550162,0.352498502,0.353720129,0.346595228
12894,0.34763,0.351608068,0.352575839,0.353809327,0.346642017
12895,0.34763,0.351656526,0.35265851,0.353857756,0.346697271
12896,0.34763,0.351716101,0.352730542,0.35397917,0.34684822
12897,0.34763,0.351769298,0.352780759,0.354107767,0.347088307
12898,0.34763,0.351787776,0.352808267,0.354140639,0.347318679
12899,0.34763,0.351788372,0.352804631,0.354134947,0.347533852
12900,0.34763,0.351762235,0.352767289,0.354077607,0.347703129
12901,0.34763,0.351705253,0.35270232,0.353941947,0.347765833
12902,0.34763,0.351640105,0.352617115,0.353806943,0.34774372
12903,0.34763,0.351563185,0.352527052,0.353634089,0.347594708
12904,0.34763,0.351496041,0.352442503,0.353512734,0.347374648
12905,0.34763,0.351440936,0.352377176,0.353420585,0.347091436
12906,0.34763,0.351414323,0.352339387,0.353404075,0.346805245
12907,0.34763,0.351413995,0.352333486,0.353456736,0.346560836
12908,0.34763,0.351441771,0.352356553,0.353590041,0.346418649
12909,0.34763,0.351492405,0.352399886,0.353772461,0.346408695
12910,0.34763,0.351556331,0.352444321,0.354014903,0.346586019
12911,0.34763,0.351588726,0.352484524,0.354129344,0.346810102
12912,0.34763,0.351591378,0.352515012,0.354107738,0.346987486
12913,0.34763,0.351574183,0.352532804,0.353986681,0.347072095
12914,0.34763,0.351559639,0.352534622,0.353879631,0.347117633
12915,0.34763,0.351552278,0.352520019,0.353826612,0.347173572
12916,0.34763,0.35153988,0.352492034,0.353806615,0.347242564
12917,0.34763,0.351514757,0.352456659,0.353763133,0.347271472
12918,0.34763,0.35149017,0.352409661,0.353768289,0.347306728
12919,0.34763,0.35145992,0.352348834,0.353795052,0.347355217
12920,0.34763,0.351419896,0.352273196,0.353834093,0.347422868
12921,0.34763,0.351361096,0.352186769,0.35381639,0.347450852
12922,0.34763,0.351282775,0.35209766,0.353721023,0.347382009
12923,0.34763,0.351204962,0.352011323,0.353607297,0.347230315
12924,0.34763,0.35114646,0.351928115,0.353566319,0.34708482
12925,0.34763,0.35110423,0.351850748,0.353591144,0.34699145
12926,0.34763,0.351063371,0.351786166,0.353603303,0.346908927
12927,0.34763,0.351024747,0.351731241,0.353640467,0.346861124
12928,0.34763,0.350987285,0.351684749,0.353658199,0.346822083
12929,0.34763,0.350947261,0.351650029,0.353628516,0.346750617
12930,0.34763,0.350904852,0.35163337,0.353545725,0.346609682
12931,0.34763,0.350875229,0.351642668,0.353439778,0.346393585
12932,0.34763,0.350870013,0.351686388,0.353349656,0.346125185
12933,0.34763,0.350910723,0.351762921,0.353377163,0.34591642
12934,0.34763,0.35098061,0.35187611,0.353447258,0.345767021
12935,0.34763,0.351084262,0.352016509,0.353611857,0.345749736
12936,0.34763,0.351202279,0.352171332,0.353812099,0.345870227
12937,0.34763,0.351318508,0.352326304,0.354004204,0.346109211
12938,0.34763,0.351435691,0.352453679,0.354238033,0.346520901
12939,0.34763,0.351512551,0.352538705,0.354375631,0.347005218
12940,0.34763,0.351535767,0.352573156,0.354366541,0.347446501
12941,0.34763,0.351511061,0.352553725,0.354222924,0.347761005
12942,0.34763,0.351449996,0.352483451,0.354014874,0.347931176
12943,0.34763,0.351369262,0.352371007,0.353802711,0.347972214
12944,0.34763,0.351268947,0.352235109,0.353582174,0.347865522
12945,0.34763,0.351174682,0.352088898,0.353431672,0.347669631
12946,0.34763,0.351082027,0.351950079,0.353319943,0.347389966
12947,0.34763,0.350999296,0.351835489,0.353246689,0.347042233
12948,0.34763,0.350942731,0.351754934,0.353234708,0.346675098
12949,0.34763,0.350919753,0.351711988,0.35330525,0.346360147
12950,0.34763,0.350929767,0.351703554,0.353456527,0.346163511
12951,0.34763,0.350951761,0.351731092,0.353578597,0.346038103
12952,0.3475,0.350910455,0.351755261,0.353591532,0.345965147
12953,0.34728,0.350829631,0.351771653,0.35345763,0.345880389
12954,0.34705,0.350748003,0.351766378,0.353266925,0.345788121
12955,0.34682,0.350698262,0.351724684,0.353123844,0.345748574
12956,0.34659,0.350669891,0.351641536,0.353016853,0.345761091
12957,0.34636,0.350658506,0.351508945,0.352973789,0.345856369
12958,0.34613,0.350629836,0.351325363,0.352916688,0.345985651
12959,0.34589,0.350580782,0.351083517,0.352871239,0.346167058
12960,0.34566,0.350492656,0.350773066,0.352825791,0.346415162
12961,0.34543,0.350343376,0.350393206,0.352717489,0.346682996
12962,0.34527,0.350115806,0.349952221,0.352497041,0.346888423
12963,0.34495,0.349813938,0.349463552,0.352169126,0.346966267
12964,0.34473,0.349473715,0.348928332,0.35186094,0.346985251
12965,0.34451,0.349102616,0.348348558,0.351601541,0.346997947
12966,0.34428,0.34869644,0.347731024,0.351372719,0.347014755
12967,0.34406,0.348250777,0.347083539,0.351132363,0.347003371
12968,0.34386,0.347761244,0.346416205,0.350844443,0.346910983
12969,0.34361,0.347230315,0.345744938,0.350475103,0.346666604
12970,0.34341,0.346682727,0.345084161,0.35007453,0.346268475
12971,0.34317,0.346133649,0.344454259,0.349653542,0.345710754
12972,0.34297,0.345622152,0.343866557,0.349312752,0.345086694
12973,0.34272,0.345153838,0.343332529,0.349048197,0.344450772
12974,0.34252,0.344731063,0.342860371,0.34885487,0.343848377
12975,0.34227,0.344360054,0.34244594,0.348747671,0.343346179
12976,0.34207,0.344027638,0.342083991,0.348663896,0.342945009
12977,0.34183,0.343722939,0.341767281,0.348570377,0.342633247
12978,0.34163,0.343431801,0.341490269,0.348415941,0.342359722
12979,0.34138,0.343160659,0.341243833,0.348228812,0.342119306
12980,0.34118,0.342920452,0.341011345,0.348066062,0.341957629
12981,0.34093,0.342692316,0.340784907,0.347888261,0.341852695
12982,0.34073,0.342481464,0.340549558,0.347736597,0.341831595
12983,0.34049,0.342245579,0.340306997,0.347497195,0.341786593
12984,0.34029,0.342000961,0.340054572,0.347221762,0.3416982
12985,0.34004,0.341758072,0.339782983,0.346970439,0.341601253
12986,0.33984,0.341480434,0.339510202,0.346610904,0.341369569
12987,0.3396,0.341218174,0.339237064,0.346301734,0.341081142
12988,0.33939,0.340962857,0.338965863,0.34603259,0.340762705
12989,0.33915,0.340722978,0.338700175,0.34582305,0.340457767
12990,0.33895,0.340492457,0.33844167,0.34564808,0.340180099
12991,0.3387,0.340265632,0.338191688,0.345479161,0.339923948
12992,0.3385,0.340033203,0.337953985,0.34527427,0.339653671
12993,0.33826,0.339809299,0.337724149,0.345081449,0.339400589
12994,0.33806,0.339591622,0.337499499,0.344884396,0.339166164
12995,0.33781,0.339379072,0.337278068,0.344693184,0.33896178
12996,0.33761,0.339169174,0.33705616,0.344502628,0.338788509
12997,0.33736,0.338965029,0.336825788,0.344332218,0.338667452
12998,0.33716,0.338745415,0.336588413,0.344114214,0.338542342
12999,0.33692,0.338493705,0.336358607,0.343782425,0.338305533
13000,0.33672,0.338251919,0.33613193,0.343485802,0.338027716
13001,0.33647,0.338020802,0.335911036,0.343223512,0.337734759
13002,0.33647,0.3378748,0.335745305,0.343043417,0.337412477
13003,0.33647,0.337794632,0.335638613,0.34296757,0.337093115
13004,0.33647,0.337762743,0.335588336,0.343027472,0.336874068
13005,0.33647,0.337743193,0.335584164,0.343169212,0.336812049
13006,0.33647,0.337699562,0.33561939,0.343263924,0.336853951
13007,0.33647,0.337600678,0.335700512,0.343152851,0.336822778
13008,0.33647,0.337495029,0.335819364,0.342967063,0.336714983
13009,0.33647,0.337412953,0.335967481,0.342805743,0.336583644
13010,0.33647,0.337365597,0.336141825,0.342708528,0.336472183
13011,0.33647,0.337339699,0.336349815,0.34259662,0.336320043
13012,0.33647,0.337341964,0.336596698,0.342463046,0.336080641
13013,0.33647,0.337383389,0.336888701,0.342303157,0.335717142
13014,0.33647,0.337494075,0.337220609,0.34224388,0.335328937
13015,0.33647,0.337664872,0.337594777,0.342251807,0.334952146
13016,0.33647,0.337894946,0.338008404,0.342339754,0.334642112
13017,0.33647,0.33817932,0.338449568,0.342521757,0.334469348
13018,0.33647,0.338491142,0.338907927,0.342719495,0.334427506
13019,0.33647,0.33880645,0.339376837,0.342842609,0.334445059
13020,0.33647,0.339135677,0.339834988,0.342982233,0.334571421
13021,0.33647,0.339469343,0.340262204,0.343143851,0.334837943
13022,0.33647,0.339780122,0.340646416,0.343273759,0.335209996
13023,0.33647,0.34005484,0.340973794,0.343360752,0.33565101
13024,0.33647,0.340289146,0.341227084,0.34343189,0.336155117
13025,0.33647,0.340468556,0.341393411,0.343475848,0.336697161
13026,0.33647,0.340574324,0.341472119,0.343424946,0.337184966
13027,0.33647,0.340604395,0.341468573,0.343266606,0.337534249
13028,0.33647,0.340568244,0.341397256,0.343004525,0.337672651
13029,0.33647,0.340499133,0.341270804,0.342754126,0.337641299
13030,0.33647,0.340417266,0.341101646,0.34259969,0.33752957
13031,0.33647,0.340323001,0.340908974,0.342512488,0.337366849
13032,0.33647,0.34021613,0.340707093,0.342481643,0.337178707
13033,0.33647,0.340097696,0.340509474,0.342454374,0.336950034
13034,0.33647,0.339983016,0.340320438,0.342465311,0.336723864
