Time/s,True_SOC,UKF_SOC,UKF_errors
2436,0.83434,0.83406,0.00028
2437,0.83416,0.83386,0.0003
2438,0.83399,0.8337,0.00029
2439,0.83382,0.83351,0.00031
2440,0.83364,0.83333,0.00031
2441,0.83347,0.83317,0.0003
2442,0.8333,0.833,0.0003
2443,0.83312,0.83283,0.00029
2444,0.83295,0.83266,0.00029
2445,0.83278,0.83248,0.0003
2446,0.8326,0.8323,0.0003
2447,0.83243,0.83214,0.00029
2448,0.83225,0.83197,0.00028
2449,0.83208,0.83179,0.00029
2450,0.83191,0.83161,0.0003
2451,0.83173,0.83142,0.00031
2452,0.83156,0.83124,0.00032
2453,0.83139,0.83109,0.0003
2454,0.83121,0.83093,0.00028
2455,0.83104,0.83077,0.00027
2456,0.83087,0.8306,0.00027
2457,0.83069,0.83044,0.00025
2458,0.83052,0.83026,0.00026
2459,0.83035,0.8301,0.00025
2460,0.83017,0.82993,0.00024
2461,0.83,0.82974,0.00026
2462,0.82983,0.82956,0.00027
2463,0.82965,0.82936,0.00029
2464,0.82965,0.82936,0.00029
2465,0.82965,0.82937,0.00028
2466,0.82965,0.82938,0.00027
2467,0.82965,0.82938,0.00027
2468,0.82965,0.82937,0.00028
2469,0.82965,0.82938,0.00027
2470,0.82965,0.82939,0.00026
2471,0.82965,0.82939,0.00026
2472,0.82965,0.82941,0.00024
2473,0.82965,0.82941,0.00024
2474,0.82965,0.82941,0.00024
2475,0.82965,0.82939,0.00026
2476,0.82965,0.8294,0.00025
2477,0.82965,0.8294,0.00025
2478,0.82965,0.82941,0.00024
2479,0.82965,0.82942,0.00023
2480,0.82965,0.82942,0.00023
2481,0.82965,0.82943,0.00022
2482,0.82965,0.8294,0.00025
2483,0.82965,0.82941,0.00024
2484,0.82965,0.82942,0.00023
2485,0.82965,0.82939,0.00026
2486,0.82965,0.82939,0.00026
2487,0.82965,0.82939,0.00026
2488,0.82965,0.82939,0.00026
2489,0.82965,0.82938,0.00027
2490,0.82965,0.82938,0.00027
2491,0.82965,0.82938,0.00027
2492,0.82965,0.82939,0.00026
2493,0.82965,0.82939,0.00026
2494,0.82965,0.82938,0.00027
2495,0.82965,0.82938,0.00027
2496,0.82965,0.82935,0.0003
2497,0.82965,0.82938,0.00027
2498,0.82965,0.8294,0.00025
2499,0.82965,0.8294,0.00025
2500,0.82965,0.82938,0.00027
2501,0.82965,0.82939,0.00026
2502,0.82965,0.82939,0.00026
2503,0.82965,0.82941,0.00024
2504,0.82965,0.82942,0.00023
2505,0.82965,0.82941,0.00024
2506,0.82965,0.82939,0.00026
2507,0.82965,0.82942,0.00023
2508,0.82965,0.82942,0.00023
2509,0.82965,0.8294,0.00025
2510,0.82965,0.82941,0.00024
2511,0.82965,0.82943,0.00022
2512,0.82965,0.82943,0.00022
2513,0.82965,0.82942,0.00023
2514,0.82965,0.82944,0.00021
2515,0.82965,0.8294,0.00025
2516,0.82965,0.8294,0.00025
2517,0.82965,0.8294,0.00025
2518,0.82965,0.8294,0.00025
2519,0.82965,0.82942,0.00023
2520,0.82965,0.82941,0.00024
2521,0.82965,0.82941,0.00024
2522,0.82965,0.82943,0.00022
2523,0.82965,0.82942,0.00023
2524,0.82965,0.82944,0.00021
2525,0.82965,0.82941,0.00024
2526,0.82965,0.82942,0.00023
2527,0.82965,0.82939,0.00026
2528,0.82965,0.82939,0.00026
2529,0.82965,0.82939,0.00026
2530,0.82965,0.82942,0.00023
2531,0.82965,0.82941,0.00024
2532,0.82965,0.82943,0.00022
2533,0.82965,0.82943,0.00022
2534,0.82965,0.82945,0.0002
2535,0.82965,0.82945,0.0002
2536,0.82965,0.82942,0.00023
2537,0.82965,0.82945,0.0002
2538,0.82965,0.82944,0.00021
2539,0.82965,0.82942,0.00023
2540,0.82965,0.82944,0.00021
2541,0.82965,0.82946,0.00019
2542,0.82965,0.82944,0.00021
2543,0.82965,0.82945,0.0002
2544,0.82965,0.82947,0.00018
2545,0.82965,0.82949,0.00016
2546,0.82965,0.82948,0.00017
2547,0.82965,0.82946,0.00019
2548,0.82965,0.82946,0.00019
2549,0.82965,0.82945,0.0002
2550,0.82965,0.82944,0.00021
2551,0.82965,0.82944,0.00021
2552,0.82965,0.82946,0.00019
2553,0.82965,0.82946,0.00019
2554,0.82965,0.82945,0.0002
2555,0.82965,0.82946,0.00019
2556,0.82965,0.82945,0.0002
2557,0.82965,0.82945,0.0002
2558,0.82965,0.82946,0.00019
2559,0.82965,0.82946,0.00019
2560,0.82965,0.82948,0.00017
2561,0.82965,0.82948,0.00017
2562,0.82965,0.82947,0.00018
2563,0.82965,0.82948,0.00017
2564,0.82965,0.82948,0.00017
2565,0.82965,0.82947,0.00018
2566,0.82965,0.82947,0.00018
2567,0.82965,0.82946,0.00019
2568,0.82965,0.82947,0.00018
2569,0.82965,0.82947,0.00018
2570,0.82965,0.82945,0.0002
2571,0.82965,0.82945,0.0002
2572,0.82965,0.82944,0.00021
2573,0.82965,0.82946,0.00019
2574,0.82965,0.82944,0.00021
2575,0.82965,0.82944,0.00021
2576,0.82965,0.82945,0.0002
2577,0.82965,0.82944,0.00021
2578,0.82965,0.82943,0.00022
2579,0.82965,0.82941,0.00024
2580,0.82965,0.8294,0.00025
2581,0.82965,0.82941,0.00024
2582,0.82965,0.8294,0.00025
2583,0.82965,0.82941,0.00024
2584,0.82965,0.82943,0.00022
2585,0.82965,0.82943,0.00022
2586,0.82965,0.82942,0.00023
2587,0.82965,0.82942,0.00023
2588,0.82965,0.82945,0.0002
2589,0.82965,0.82946,0.00019
2590,0.82965,0.82946,0.00019
2591,0.82965,0.82945,0.0002
2592,0.82965,0.82944,0.00021
2593,0.82965,0.82944,0.00021
2594,0.82965,0.82946,0.00019
2595,0.82965,0.82948,0.00017
2596,0.82965,0.82951,0.00014
2597,0.82965,0.82951,0.00014
2598,0.82965,0.82952,0.00013
2599,0.82965,0.82952,0.00013
2600,0.82965,0.82952,0.00013
2601,0.82965,0.82955,1E-04
2602,0.82965,0.82954,0.00011
2603,0.82965,0.82953,0.00012
2604,0.82965,0.82953,0.00012
2605,0.82965,0.82951,0.00014
2606,0.82965,0.82952,0.00013
2607,0.82965,0.82949,0.00016
2608,0.82965,0.82952,0.00013
2609,0.82965,0.82954,0.00011
2610,0.82965,0.82955,1E-04
2611,0.82965,0.82955,1E-04
2612,0.82965,0.82953,0.00012
2613,0.82965,0.82951,0.00014
2614,0.82965,0.82952,0.00013
2615,0.82965,0.82949,0.00016
2616,0.82965,0.82949,0.00016
2617,0.82965,0.82949,0.00016
2618,0.82965,0.82946,0.00019
2619,0.82965,0.82947,0.00018
2620,0.82965,0.82945,0.0002
2621,0.82965,0.82947,0.00018
2622,0.82965,0.82947,0.00018
2623,0.82965,0.82948,0.00017
2624,0.82965,0.82948,0.00017
2625,0.82965,0.8295,0.00015
2626,0.82965,0.82947,0.00018
2627,0.82965,0.82947,0.00018
2628,0.82965,0.82947,0.00018
2629,0.82965,0.82949,0.00016
2630,0.82965,0.82949,0.00016
2631,0.82965,0.82947,0.00018
2632,0.82965,0.82945,0.0002
2633,0.82965,0.82945,0.0002
2634,0.82965,0.82944,0.00021
2635,0.82965,0.82944,0.00021
2636,0.82965,0.82944,0.00021
2637,0.82965,0.82945,0.0002
2638,0.82965,0.82945,0.0002
2639,0.82965,0.82944,0.00021
2640,0.82965,0.82944,0.00021
2641,0.82965,0.82946,0.00019
2642,0.82965,0.82944,0.00021
2643,0.82965,0.82945,0.0002
2644,0.82965,0.82944,0.00021
2645,0.82965,0.82944,0.00021
2646,0.82965,0.82943,0.00022
2647,0.82965,0.82943,0.00022
2648,0.82965,0.82943,0.00022
2649,0.82965,0.82942,0.00023
2650,0.82965,0.82941,0.00024
2651,0.82965,0.82942,0.00023
2652,0.82965,0.82941,0.00024
2653,0.82965,0.82941,0.00024
2654,0.82965,0.82941,0.00024
2655,0.82965,0.8294,0.00025
2656,0.82965,0.82937,0.00028
2657,0.82965,0.82938,0.00027
2658,0.82965,0.82938,0.00027
2659,0.82965,0.82936,0.00029
2660,0.82965,0.82934,0.00031
2661,0.82965,0.82932,0.00033
2662,0.82965,0.82933,0.00032
2663,0.82965,0.82932,0.00033
2664,0.82941,0.82907,0.00034
2665,0.82917,0.82883,0.00034
2666,0.82892,0.8286,0.00032
2667,0.82868,0.82833,0.00035
2668,0.82843,0.82809,0.00034
2669,0.82819,0.82783,0.00036
2670,0.82795,0.82756,0.00039
2671,0.8277,0.82733,0.00037
2672,0.82746,0.8271,0.00036
2673,0.82721,0.82687,0.00034
2674,0.82697,0.82662,0.00035
2675,0.82673,0.82639,0.00034
2676,0.82648,0.82613,0.00035
2677,0.82624,0.82588,0.00036
2678,0.82599,0.82563,0.00036
2679,0.82575,0.82539,0.00036
2680,0.82551,0.82514,0.00037
2681,0.82526,0.82488,0.00038
2682,0.82502,0.82463,0.00039
2683,0.82477,0.8244,0.00037
2684,0.82453,0.82414,0.00039
2685,0.82429,0.82392,0.00037
2686,0.82404,0.8237,0.00034
2687,0.8238,0.82345,0.00035
2688,0.82355,0.82321,0.00034
2689,0.82331,0.82296,0.00035
2690,0.82307,0.82273,0.00034
2691,0.82282,0.8225,0.00032
2692,0.82258,0.82225,0.00033
2693,0.82233,0.82201,0.00032
2694,0.82209,0.82177,0.00032
2695,0.82185,0.82153,0.00032
2696,0.8216,0.82129,0.00031
2697,0.82136,0.82108,0.00028
2698,0.82111,0.82085,0.00026
2699,0.82087,0.82061,0.00026
2700,0.82063,0.82036,0.00027
2701,0.82038,0.82011,0.00027
2702,0.82014,0.81989,0.00025
2703,0.81989,0.81962,0.00027
2704,0.81965,0.81938,0.00027
2705,0.81941,0.81913,0.00028
2706,0.81916,0.81892,0.00024
2707,0.81892,0.81868,0.00024
2708,0.81867,0.81842,0.00025
2709,0.81843,0.81816,0.00027
2710,0.81819,0.81791,0.00028
2711,0.81794,0.81766,0.00028
2712,0.8177,0.81741,0.00029
2713,0.81745,0.81716,0.00029
2714,0.8173,0.81701,0.00029
2715,0.81715,0.81686,0.00029
2716,0.817,0.8167,0.0003
2717,0.81685,0.81654,0.00031
2718,0.81669,0.81638,0.00031
2719,0.81654,0.81624,0.0003
2720,0.81639,0.81609,0.0003
2721,0.81624,0.81593,0.00031
2722,0.81608,0.81577,0.00031
2723,0.81593,0.81562,0.00031
2724,0.81578,0.81546,0.00032
2725,0.81563,0.81529,0.00034
2726,0.81548,0.81514,0.00034
2727,0.81532,0.815,0.00032
2728,0.81517,0.81487,0.0003
2729,0.81502,0.81471,0.00031
2730,0.81487,0.81456,0.00031
2731,0.81472,0.8144,0.00032
2732,0.81456,0.81424,0.00032
2733,0.81441,0.8141,0.00031
2734,0.81426,0.81394,0.00032
2735,0.81411,0.81379,0.00032
2736,0.81395,0.81365,0.0003
2737,0.8138,0.81347,0.00033
2738,0.81365,0.81333,0.00032
2739,0.8135,0.81319,0.00031
2740,0.81335,0.81307,0.00028
2741,0.81319,0.81292,0.00027
2742,0.81304,0.81277,0.00027
2743,0.81289,0.81262,0.00027
2744,0.81274,0.81245,0.00029
2745,0.81259,0.81229,0.0003
2746,0.81243,0.81213,0.0003
2747,0.81228,0.81197,0.00031
2748,0.81213,0.81181,0.00032
2749,0.81198,0.81167,0.00031
2750,0.81183,0.81153,0.0003
2751,0.81167,0.81138,0.00029
2752,0.81152,0.81123,0.00029
2753,0.81137,0.81107,0.0003
2754,0.81122,0.81091,0.00031
2755,0.81106,0.81075,0.00031
2756,0.81091,0.81061,0.0003
2757,0.81076,0.81047,0.00029
2758,0.81061,0.8103,0.00031
2759,0.81046,0.81016,0.0003
2760,0.8103,0.81,0.0003
2761,0.81015,0.80985,0.0003
2762,0.81,0.80969,0.00031
2763,0.80985,0.80953,0.00032
2764,0.80985,0.8095,0.00035
2765,0.80985,0.8095,0.00035
2766,0.80985,0.8095,0.00035
2767,0.80985,0.80951,0.00034
2768,0.80985,0.80949,0.00036
2769,0.80985,0.80952,0.00033
2770,0.80985,0.80951,0.00034
2771,0.80985,0.80952,0.00033
2772,0.80985,0.80953,0.00032
2773,0.80985,0.80952,0.00033
2774,0.80985,0.80953,0.00032
2775,0.80985,0.80954,0.00031
2776,0.80985,0.80955,0.0003
2777,0.80985,0.80956,0.00029
2778,0.80985,0.80958,0.00027
2779,0.80985,0.8096,0.00025
2780,0.80985,0.80961,0.00024
2781,0.80985,0.8096,0.00025
2782,0.80985,0.8096,0.00025
2783,0.80985,0.8096,0.00025
2784,0.80985,0.80959,0.00026
2785,0.80985,0.80961,0.00024
2786,0.80985,0.80962,0.00023
2787,0.80985,0.80964,0.00021
2788,0.80985,0.80964,0.00021
2789,0.80985,0.80964,0.00021
2790,0.80985,0.80964,0.00021
2791,0.80985,0.80965,0.0002
2792,0.80985,0.80965,0.0002
2793,0.80985,0.80966,0.00019
2794,0.80985,0.80966,0.00019
2795,0.80985,0.80968,0.00017
2796,0.80985,0.80967,0.00018
2797,0.80985,0.80968,0.00017
2798,0.80985,0.8097,0.00015
2799,0.80985,0.80972,0.00013
2800,0.80985,0.80971,0.00014
2801,0.80985,0.80971,0.00014
2802,0.80985,0.80972,0.00013
2803,0.80985,0.80972,0.00013
2804,0.80985,0.80971,0.00014
2805,0.80985,0.80973,0.00012
2806,0.80985,0.80972,0.00013
2807,0.80985,0.80974,0.00011
2808,0.80985,0.80975,1E-04
2809,0.80985,0.80976,9E-05
2810,0.80985,0.80977,8E-05
2811,0.80985,0.80977,8E-05
2812,0.80985,0.80976,9E-05
2813,0.80985,0.80977,8E-05
2814,0.80977,0.80969,8E-05
2815,0.80968,0.80961,7E-05
2816,0.8096,0.80952,8E-05
2817,0.80952,0.80946,6E-05
2818,0.80944,0.80938,6E-05
2819,0.80936,0.80929,7E-05
2820,0.80928,0.80919,9E-05
2821,0.8092,0.8091,1E-04
2822,0.80912,0.80902,1E-04
2823,0.80903,0.80894,9E-05
2824,0.80895,0.80887,8E-05
2825,0.80887,0.80878,9E-05
2826,0.80879,0.80867,0.00012
2827,0.80871,0.8086,0.00011
2828,0.80863,0.80854,9E-05
2829,0.80855,0.80846,9E-05
2830,0.80846,0.80839,7E-05
2831,0.80838,0.80829,9E-05
2832,0.8083,0.8082,1E-04
2833,0.80822,0.80811,0.00011
2834,0.80814,0.80805,9E-05
2835,0.80806,0.80798,8E-05
2836,0.80798,0.80791,7E-05
2837,0.80789,0.80783,6E-05
2838,0.80781,0.80775,6E-05
2839,0.80773,0.80764,9E-05
2840,0.80765,0.80757,8E-05
2841,0.80757,0.8075,7E-05
2842,0.80749,0.80739,1E-04
2843,0.80741,0.80732,9E-05
2844,0.80732,0.80723,9E-05
2845,0.80724,0.80714,1E-04
2846,0.80716,0.80706,1E-04
2847,0.80708,0.80699,9E-05
2848,0.807,0.80688,0.00012
2849,0.80692,0.8068,0.00012
2850,0.80684,0.80671,0.00013
2851,0.80676,0.80662,0.00014
2852,0.80667,0.80651,0.00016
2853,0.80659,0.80643,0.00016
2854,0.80651,0.80636,0.00015
2855,0.80643,0.80629,0.00014
2856,0.80635,0.80621,0.00014
2857,0.80627,0.80613,0.00014
2858,0.80619,0.80605,0.00014
2859,0.8061,0.80595,0.00015
2860,0.80602,0.80587,0.00015
2861,0.80594,0.8058,0.00014
2862,0.80586,0.80571,0.00015
2863,0.80578,0.80565,0.00013
2864,0.8057,0.80555,0.00015
2865,0.80562,0.80548,0.00014
2866,0.80553,0.8054,0.00013
2867,0.80545,0.80529,0.00016
2868,0.80537,0.80521,0.00016
2869,0.80529,0.80512,0.00017
2870,0.80521,0.80503,0.00018
2871,0.80513,0.80495,0.00018
2872,0.80505,0.80488,0.00017
2873,0.80496,0.80482,0.00014
2874,0.80488,0.80474,0.00014
2875,0.8048,0.80465,0.00015
2876,0.80472,0.80456,0.00016
2877,0.80464,0.80447,0.00017
2878,0.80456,0.80439,0.00017
2879,0.80448,0.8043,0.00018
2880,0.80439,0.80422,0.00017
2881,0.80431,0.80417,0.00014
2882,0.80423,0.8041,0.00013
2883,0.80415,0.80401,0.00014
2884,0.80407,0.80392,0.00015
2885,0.80399,0.80384,0.00015
2886,0.80391,0.80375,0.00016
2887,0.80383,0.80367,0.00016
2888,0.80374,0.8036,0.00014
2889,0.80366,0.8035,0.00016
2890,0.80358,0.80341,0.00017
2891,0.8035,0.80333,0.00017
2892,0.80342,0.80325,0.00017
2893,0.80334,0.80316,0.00018
2894,0.80326,0.80308,0.00018
2895,0.80317,0.80299,0.00018
2896,0.80309,0.80291,0.00018
2897,0.80301,0.80282,0.00019
2898,0.80293,0.80276,0.00017
2899,0.80285,0.80266,0.00019
2900,0.80277,0.80256,0.00021
2901,0.80269,0.80246,0.00023
2902,0.8026,0.80239,0.00021
2903,0.80252,0.80229,0.00023
2904,0.80244,0.80222,0.00022
2905,0.80236,0.80213,0.00023
2906,0.80228,0.80205,0.00023
2907,0.8022,0.80195,0.00025
2908,0.80212,0.80188,0.00024
2909,0.80203,0.80178,0.00025
2910,0.80195,0.80171,0.00024
2911,0.80187,0.80161,0.00026
2912,0.80179,0.80155,0.00024
2913,0.80171,0.80146,0.00025
2914,0.80171,0.80147,0.00024
2915,0.80171,0.80149,0.00022
2916,0.80171,0.80148,0.00023
2917,0.80171,0.8015,0.00021
2918,0.80171,0.8015,0.00021
2919,0.80171,0.80149,0.00022
2920,0.80171,0.80151,0.0002
2921,0.80171,0.80151,0.0002
2922,0.80171,0.8015,0.00021
2923,0.80171,0.8015,0.00021
2924,0.80171,0.80148,0.00023
2925,0.80171,0.80148,0.00023
2926,0.80171,0.80149,0.00022
2927,0.80171,0.80151,0.0002
2928,0.80171,0.80151,0.0002
2929,0.80171,0.80151,0.0002
2930,0.80171,0.80151,0.0002
2931,0.80171,0.80151,0.0002
2932,0.80171,0.80149,0.00022
2933,0.80171,0.80149,0.00022
2934,0.80171,0.80148,0.00023
2935,0.80171,0.80149,0.00022
2936,0.80171,0.80149,0.00022
2937,0.80171,0.80149,0.00022
2938,0.80171,0.80149,0.00022
2939,0.80171,0.8015,0.00021
2940,0.80171,0.8015,0.00021
2941,0.80171,0.80151,0.0002
2942,0.80171,0.8015,0.00021
2943,0.80171,0.8015,0.00021
2944,0.80171,0.80147,0.00024
2945,0.80171,0.80149,0.00022
2946,0.80171,0.80148,0.00023
2947,0.80171,0.80147,0.00024
2948,0.80171,0.80146,0.00025
2949,0.80171,0.80146,0.00025
2950,0.80171,0.80147,0.00024
2951,0.80171,0.80146,0.00025
2952,0.80171,0.80146,0.00025
2953,0.80171,0.80146,0.00025
2954,0.80171,0.80147,0.00024
2955,0.80171,0.80145,0.00026
2956,0.80171,0.80147,0.00024
2957,0.80171,0.80148,0.00023
2958,0.80171,0.80148,0.00023
2959,0.80171,0.80146,0.00025
2960,0.80171,0.80146,0.00025
2961,0.80171,0.80145,0.00026
2962,0.80171,0.80144,0.00027
2963,0.80171,0.80145,0.00026
2964,0.80128,0.80105,0.00023
2965,0.80085,0.80063,0.00022
2966,0.80043,0.8002,0.00023
2967,0.8,0.79979,0.00021
2968,0.79957,0.79935,0.00022
2969,0.79915,0.79892,0.00023
2970,0.79872,0.7985,0.00022
2971,0.79829,0.79809,0.0002
2972,0.79787,0.79766,0.00021
2973,0.79744,0.79724,0.0002
2974,0.79701,0.79682,0.00019
2975,0.79659,0.79641,0.00018
2976,0.79616,0.79597,0.00019
2977,0.79573,0.79551,0.00022
2978,0.7953,0.79509,0.00021
2979,0.79488,0.79465,0.00023
2980,0.79445,0.79421,0.00024
2981,0.79402,0.7938,0.00022
2982,0.7936,0.79336,0.00024
2983,0.79317,0.79292,0.00025
2984,0.79274,0.79249,0.00025
2985,0.79232,0.79207,0.00025
2986,0.79189,0.79164,0.00025
2987,0.79146,0.79122,0.00024
2988,0.79103,0.79079,0.00024
2989,0.79061,0.79037,0.00024
2990,0.79018,0.78996,0.00022
2991,0.78975,0.78956,0.00019
2992,0.78933,0.78914,0.00019
2993,0.7889,0.7887,0.0002
2994,0.78847,0.78829,0.00018
2995,0.78805,0.78786,0.00019
2996,0.78762,0.78744,0.00018
2997,0.78719,0.78703,0.00016
2998,0.78677,0.78658,0.00019
2999,0.78634,0.78614,0.0002
3000,0.78591,0.78571,0.0002
3001,0.78548,0.78529,0.00019
3002,0.78506,0.78487,0.00019
3003,0.78463,0.78444,0.00019
3004,0.7842,0.78401,0.00019
3005,0.78378,0.78358,0.0002
3006,0.78335,0.78315,0.0002
3007,0.78292,0.78273,0.00019
3008,0.7825,0.78229,0.00021
3009,0.78207,0.78188,0.00019
3010,0.78164,0.78146,0.00018
3011,0.78121,0.78102,0.00019
3012,0.78079,0.78059,0.0002
3013,0.78036,0.78017,0.00019
3014,0.78029,0.7801,0.00019
3015,0.78021,0.78004,0.00017
3016,0.78014,0.77996,0.00018
3017,0.78006,0.77989,0.00017
3018,0.77999,0.77982,0.00017
3019,0.77991,0.77972,0.00019
3020,0.77984,0.77964,0.0002
3021,0.77976,0.77955,0.00021
3022,0.77969,0.77948,0.00021
3023,0.77962,0.77941,0.00021
3024,0.77954,0.77935,0.00019
3025,0.77947,0.77928,0.00019
3026,0.77939,0.77922,0.00017
3027,0.77932,0.77914,0.00018
3028,0.77924,0.77906,0.00018
3029,0.77917,0.77898,0.00019
3030,0.77909,0.77889,0.0002
3031,0.77902,0.77882,0.0002
3032,0.77894,0.77876,0.00018
3033,0.77887,0.77869,0.00018
3034,0.7788,0.7786,0.0002
3035,0.77872,0.77853,0.00019
3036,0.77865,0.77846,0.00019
3037,0.77857,0.77839,0.00018
3038,0.7785,0.77832,0.00018
3039,0.77842,0.77824,0.00018
3040,0.77835,0.77818,0.00017
3041,0.77827,0.77809,0.00018
3042,0.7782,0.77803,0.00017
3043,0.77812,0.77794,0.00018
3044,0.77805,0.77788,0.00017
3045,0.77798,0.7778,0.00018
3046,0.7779,0.77771,0.00019
3047,0.77783,0.77764,0.00019
3048,0.77775,0.77755,0.0002
3049,0.77768,0.77749,0.00019
3050,0.7776,0.77742,0.00018
3051,0.77753,0.77736,0.00017
3052,0.77745,0.77727,0.00018
3053,0.77738,0.77721,0.00017
3054,0.7773,0.77715,0.00015
3055,0.77723,0.7771,0.00013
3056,0.77716,0.77702,0.00014
3057,0.77708,0.77695,0.00013
3058,0.77701,0.77686,0.00015
3059,0.77693,0.77677,0.00016
3060,0.77686,0.77669,0.00017
3061,0.77678,0.77662,0.00016
3062,0.77671,0.77655,0.00016
3063,0.77663,0.77648,0.00015
3064,0.77656,0.77642,0.00014
3065,0.77648,0.77634,0.00014
3066,0.77641,0.77626,0.00015
3067,0.77634,0.77619,0.00015
3068,0.77626,0.77612,0.00014
3069,0.77619,0.77603,0.00016
3070,0.77611,0.77594,0.00017
3071,0.77604,0.77587,0.00017
3072,0.77596,0.77579,0.00017
3073,0.77589,0.77572,0.00017
3074,0.77581,0.77565,0.00016
3075,0.77574,0.7756,0.00014
3076,0.77566,0.77553,0.00013
3077,0.77559,0.77546,0.00013
3078,0.77552,0.77539,0.00013
3079,0.77544,0.7753,0.00014
3080,0.77537,0.77522,0.00015
3081,0.77529,0.77517,0.00012
3082,0.77522,0.77508,0.00014
3083,0.77514,0.77501,0.00013
3084,0.77507,0.77493,0.00014
3085,0.77499,0.77487,0.00012
3086,0.77492,0.7748,0.00012
3087,0.77484,0.77473,0.00011
3088,0.77477,0.77466,0.00011
3089,0.7747,0.77458,0.00012
3090,0.77462,0.77451,0.00011
3091,0.77455,0.77443,0.00012
3092,0.77447,0.77436,0.00011
3093,0.7744,0.77428,0.00012
3094,0.77432,0.7742,0.00012
3095,0.77425,0.77413,0.00012
3096,0.77417,0.77407,1E-04
3097,0.7741,0.77401,9E-05
3098,0.77402,0.77393,9E-05
3099,0.77395,0.77387,8E-05
3100,0.77388,0.77378,1E-04
3101,0.7738,0.77372,8E-05
3102,0.77373,0.77365,8E-05
3103,0.77365,0.77358,7E-05
3104,0.77358,0.7735,8E-05
3105,0.7735,0.77343,7E-05
3106,0.77343,0.77336,7E-05
3107,0.77335,0.77328,7E-05
3108,0.77328,0.77321,7E-05
3109,0.7732,0.77312,8E-05
3110,0.77313,0.77306,7E-05
3111,0.77306,0.77298,8E-05
3112,0.77298,0.7729,8E-05
3113,0.77291,0.77282,9E-05
3114,0.77266,0.77258,8E-05
3115,0.77241,0.77234,7E-05
3116,0.77217,0.77209,8E-05
3117,0.77192,0.77184,8E-05
3118,0.77167,0.77161,6E-05
3119,0.77143,0.77137,6E-05
3120,0.77118,0.77114,4E-05
3121,0.77093,0.77089,4E-05
3122,0.77069,0.77063,6E-05
3123,0.77044,0.77038,6E-05
3124,0.77019,0.77014,5E-05
3125,0.76995,0.76988,7E-05
3126,0.7697,0.76965,5E-05
3127,0.76945,0.7694,5E-05
3128,0.76921,0.76915,6E-05
3129,0.76896,0.7689,6E-05
3130,0.76871,0.76866,5E-05
3131,0.76847,0.76841,6E-05
3132,0.76822,0.76815,7E-05
3133,0.76797,0.76791,6E-05
3134,0.76773,0.76767,6E-05
3135,0.76748,0.76741,7E-05
3136,0.76723,0.76718,5E-05
3137,0.76699,0.76691,8E-05
3138,0.76674,0.76666,8E-05
3139,0.76649,0.76641,8E-05
3140,0.76625,0.76617,8E-05
3141,0.766,0.76592,8E-05
3142,0.76575,0.76567,8E-05
3143,0.76551,0.76541,1E-04
3144,0.76526,0.76518,8E-05
3145,0.76501,0.76493,8E-05
3146,0.76477,0.76467,1E-04
3147,0.76452,0.76444,8E-05
3148,0.76427,0.76419,8E-05
3149,0.76403,0.76395,8E-05
3150,0.76378,0.76369,9E-05
3151,0.76353,0.76343,1E-04
3152,0.76329,0.76319,1E-04
3153,0.76304,0.76293,0.00011
3154,0.76279,0.76268,0.00011
3155,0.76255,0.76245,1E-04
3156,0.7623,0.76221,9E-05
3157,0.76205,0.76196,9E-05
3158,0.76181,0.76171,1E-04
3159,0.76156,0.76147,9E-05
3160,0.76131,0.76123,8E-05
3161,0.76106,0.761,6E-05
3162,0.76082,0.76076,6E-05
3163,0.76057,0.76052,5E-05
3164,0.76032,0.76028,4E-05
3165,0.76008,0.76002,6E-05
3166,0.75983,0.75977,6E-05
3167,0.75958,0.75953,5E-05
3168,0.75934,0.75927,7E-05
3169,0.75909,0.75903,6E-05
3170,0.75884,0.75879,5E-05
3171,0.7586,0.75853,7E-05
3172,0.75835,0.75828,7E-05
3173,0.7581,0.75804,6E-05
3174,0.75786,0.7578,6E-05
3175,0.75761,0.75756,5E-05
3176,0.75736,0.7573,6E-05
3177,0.75712,0.75706,6E-05
3178,0.75687,0.75681,6E-05
3179,0.75662,0.75655,7E-05
3180,0.75638,0.75629,9E-05
3181,0.75613,0.75604,9E-05
3182,0.75588,0.7558,8E-05
3183,0.75564,0.75554,1E-04
3184,0.75539,0.75528,0.00011
3185,0.75514,0.75503,0.00011
3186,0.7549,0.75477,0.00013
3187,0.75465,0.75454,0.00011
3188,0.7544,0.75428,0.00012
3189,0.75416,0.75406,0.0001
3190,0.75391,0.75381,1E-04
3191,0.75366,0.75356,1E-04
3192,0.75342,0.7533,0.00012
3193,0.75317,0.75306,0.00011
3194,0.75292,0.75281,0.00011
3195,0.75268,0.75257,0.00011
3196,0.75243,0.75232,0.00011
3197,0.75218,0.75207,0.00011
3198,0.75194,0.75184,0.0001
3199,0.75169,0.75159,1E-04
3200,0.75144,0.75135,9E-05
3201,0.7512,0.7511,1E-04
3202,0.75095,0.75086,9E-05
3203,0.7507,0.7506,1E-04
3204,0.75046,0.75036,1E-04
3205,0.75021,0.75011,1E-04
3206,0.74996,0.74988,8E-05
3207,0.74972,0.74964,8E-05
3208,0.74947,0.74939,8E-05
3209,0.74922,0.74916,6E-05
3210,0.74898,0.74891,7E-05
3211,0.74873,0.74868,5E-05
